geo_insee;geo_name;year;rrmse;alpha;mu;sigma;d_alpha;d_mu;d_sigma
32;HAUTS-DE-FRANCE;1985-1986;0.9500090653064864;332.6209347205505;160.177899115594;66.66737741925392;44.18493382949056;10.216069189542829;10.316903302056943
28;NORMANDIE;1985-1986;0.5877245161087147;767.5744634673658;177.09581104140167;15.266997026497432;43.11190086484653;0.9901469284420926;0.9901469294601638
52;PAYS-DE-LA-LOIRE;1985-1986;0.7894406469036723;381.8942357559992;195.7765008200753;21.855525418410004;29.844368836783396;1.9721952843049442;1.9721952909817921
93;PROVENCE-ALPES-COTE-D-AZUR;1985-1986;0.6022860935184099;1111.536293704056;156.7262023216715;28.230174806858106;76.53472082450844;2.244490604130099;2.2444906133618456
44;GRAND EST;1986-1987;0.45038999582294165;804.2604499783306;161.62134933796608;12.493616049374683;30.289984183134326;0.5433252113642734;0.5433252133498573
75;NOUVELLE-AQUITAINE;1986-1987;0.7072472932102959;401.8785512336539;171.69343075792204;16.004407904846648;24.36246230039959;1.1203025753469826;1.1203025678142018
84;AUVERGNE-RHONE-ALPES;1986-1987;0.5884330827487518;801.8570183236008;162.23393739952468;11.527071800363352;44.65925778472064;0.7413152482016482;0.7413152509308908
27;BOURGOGNE-FRANCHE-COMTE;1986-1987;0.5904589612469737;324.8573353308842;148.65962758789485;57.028288125650775;27.811027363145136;5.634430121445278;5.657190642602841
53;BRETAGNE;1986-1987;0.8206886487189262;193.78503614469912;166.12619916105186;13.970154011962462;15.669206845136205;1.3043595981820595;1.3043596070322536
24;CENTRE-VAL-DE-LOIRE;1986-1987;0.7110655688619366;560.2364358957635;169.351169117025;11.901339755223532;38.2332641643255;0.9378540325975266;0.9378540289515205
94;CORSE;1986-1987;1.26676415600156;168.46245196218308;65.87419138862984;10.519685985466156;24.067596799017178;1.7354085182523629;1.7354088195235138
11;ILE-DE-FRANCE;1986-1987;0.6067901312054167;256.0309904704962;154.62646711574223;46.27573166419202;20.361484114500712;4.249435808429961;4.249812949443191
76;OCCITANIE;1986-1987;0.6461579064133961;557.8528562666783;171.46129515357072;18.261221953964718;35.112980075034045;1.3272331954608738;1.3272331934976256
32;HAUTS-DE-FRANCE;1986-1987;0.5268783312736913;185.28307646728737;142.82180378010344;72.94092940325659;14.57642961487721;6.6359579377151094;6.899741011804587
28;NORMANDIE;1986-1987;0.622203060311893;290.3303419104929;150.503406158861;45.247828744385245;22.96998811207877;4.133581846501367;4.1339785162451
52;PAYS-DE-LA-LOIRE;1986-1987;0.738855795599101;167.8187032745966;175.02416622632904;42.48213166411103;14.894659527762553;4.353773493917808;4.353775776506821
93;PROVENCE-ALPES-COTE-D-AZUR;1986-1987;0.565608658645216;696.3109523895872;152.40741688584927;19.986102034016426;38.274011254154495;1.2685226469710842;1.2685226461127828
44;GRAND EST;1987-1988;0.7406221795993972;296.2101571370878;197.50497686692657;21.028053044116007;29.573501446778113;2.4243116200795107;2.4238318541074775
75;NOUVELLE-AQUITAINE;1987-1988;0.46708389753150076;558.2694944084383;202.21048657428986;15.528341908074845;23.35846527928016;0.7502307547867748;0.7502307537621946
84;AUVERGNE-RHONE-ALPES;1987-1988;0.5987666214480346;634.3639566818601;195.14599654498483;14.43840896985025;36.842445395815325;0.9682748707084226;0.9682748537873901
27;BOURGOGNE-FRANCHE-COMTE;1987-1988;0.8303569858852589;299.2141794241632;186.17658776830925;36.10900424463394;35.56049016749665;4.886859186843487;4.81194765174783
53;BRETAGNE;1987-1988;0.4258522613842747;634.5298564387465;202.26728463569222;18.190314671857074;23.840440990563813;0.789172520278401;0.7891714279523133
24;CENTRE-VAL-DE-LOIRE;1987-1988;0.6824159270829152;565.9597750046049;199.4592947073955;8.866694738225112;28.4982344088211;0.5155277679221952;0.5155598821152879
94;CORSE;1987-1988;2.652233377090382;276.63958664345813;247.87084552965538;2.2323327984323114;29441.99472030811;56.29751902424168;99.87542160423028
11;ILE-DE-FRANCE;1987-1988;0.7925511063282092;363.78865692970254;193.79894935852747;15.097061404194454;40.61163994721408;1.9460911780956813;1.94609084915441
76;OCCITANIE;1987-1988;0.5636202123263244;704.3630046825814;199.601236055508;15.631040241514935;37.11188950933198;0.9509852519259229;0.9509852250150209
32;HAUTS-DE-FRANCE;1987-1988;0.7099856985227915;419.9331242444194;198.0803736505079;16.042736319744854;36.901437586190575;1.627837259123392;1.6278370015774661
28;NORMANDIE;1987-1988;0.6689495905572314;263.59466250560445;184.4748998872287;34.77654164943657;23.253296862923168;3.494061812930026;3.4372902713669995
52;PAYS-DE-LA-LOIRE;1987-1988;0.43183494412812157;744.7099040167554;200.99791436217973;12.66974508079173;25.37085052959981;0.4984081593256798;0.4984081589709893
93;PROVENCE-ALPES-COTE-D-AZUR;1987-1988;0.6211729474013817;297.7806631164575;166.1461232822806;46.86585369238574;23.149180847243628;4.121897185309633;4.229003566004119
44;GRAND EST;1988-1989;0.5180843600933497;1357.7504916515772;105.74447102405368;10.49177718551321;49.33552396227414;0.4402083081334497;0.44020823252412244
75;NOUVELLE-AQUITAINE;1988-1989;0.4740409676080296;2156.4715408319803;99.62391307033754;12.030541274932052;70.00481937785408;0.4509607539357414;0.450960752217659
84;AUVERGNE-RHONE-ALPES;1988-1989;0.3070154929344621;2279.6099561687292;108.45671896847918;9.302200866991905;43.4459044092335;0.20471072779372657;0.20471388555939302
27;BOURGOGNE-FRANCHE-COMTE;1988-1989;0.6287413329047674;1980.1896179120351;104.54846951849292;11.99134081916198;88.08191615034464;0.6159097690942869;0.6159097666222212
53;BRETAGNE;1988-1989;0.29521909825947207;2990.3598507010547;101.03104662908555;10.80152959962027;52.823444141486426;0.22032200679374292;0.22032202120921182
24;CENTRE-VAL-DE-LOIRE;1988-1989;0.6999144977145108;1080.0062116844006;101.41094163717605;9.702358821041402;44.855400428207155;0.4653015379724342;0.46530337726318505
94;CORSE;1988-1989;0.23294086394456118;3502.8071357688586;118.06552141611303;9.244610618158973;44.75753664617607;0.13639868856232606;0.13639698730550387
11;ILE-DE-FRANCE;1988-1989;0.41610175673956823;1635.926596548756;100.77242597959521;11.290274099770766;48.001720575428934;0.38253118489143123;0.3825311881249065
76;OCCITANIE;1988-1989;0.29019833172682236;1948.0636185836065;107.2535554448218;10.870658622306133;35.891431788084134;0.23126657707845058;0.23126658139332532
32;HAUTS-DE-FRANCE;1988-1989;0.3836989845803614;1476.5255732027956;91.50706479645967;13.189350336536894;44.27984940375917;0.45672831257708657;0.45672831228121896
28;NORMANDIE;1988-1989;0.549631834936489;1678.4910290112014;99.66223305944189;10.59469440780566;66.26835319796854;0.48299758429253736;0.4829975810559915
52;PAYS-DE-LA-LOIRE;1988-1989;0.2595819629533154;2514.3585972614687;104.98281050161778;9.48262034876259;38.76397290414969;0.16881083029385258;0.16880940559228852
93;PROVENCE-ALPES-COTE-D-AZUR;1988-1989;0.2926013076900481;2243.9269319868145;109.62696082689986;11.60544707861102;43.41071550302574;0.25925042850687285;0.2592504267042589
44;GRAND EST;1989-1990;0.6386581153981912;1794.3515011449442;107.41487005262908;7.631503704793972;74.77424976974166;0.36702674575112654;0.36744504176264836
75;NOUVELLE-AQUITAINE;1989-1990;0.6623438584246528;1175.3053093097876;121.70100336158355;16.53091571683231;63.271491624159225;1.0275989546352182;1.0275989630399596
84;AUVERGNE-RHONE-ALPES;1989-1990;0.8197943498026721;1520.4353566810537;115.22737950403766;11.931186287924406;93.38147626191724;0.846146905606819;0.8461469076913719
27;BOURGOGNE-FRANCHE-COMTE;1989-1990;0.5626332186070852;1806.9009976698537;109.68891153826577;8.396318620375506;67.57163433048845;0.3625476575740118;0.3625923321922444
53;BRETAGNE;1989-1990;0.42614545843821117;1470.4445750173902;131.78858889734826;16.987605978688066;47.28145013210297;0.6307302750524512;0.6307302748739085
24;CENTRE-VAL-DE-LOIRE;1989-1990;2.023366134248994;1486.4362202179145;109.54415723399093;6.226544496950137;192.81792125262885;0.9199605704595829;0.9442535689893986
94;CORSE;1989-1990;0.6841588959636892;1725.9448084618293;141.8780326225962;16.882754719744906;89.19835594754848;1.0074943665959166;1.0074943703995345
11;ILE-DE-FRANCE;1989-1990;0.46158350014725147;1399.4498408443317;106.36173887340624;10.411198127438912;46.31148532397442;0.3978336109698011;0.3978335715654974
76;OCCITANIE;1989-1990;0.35113923886316806;1654.894951090248;119.00863834822343;11.62746568663065;37.48294650172814;0.3041009164051024;0.304100915336866
32;HAUTS-DE-FRANCE;1989-1990;0.5895461880820981;1620.3063806658201;110.29212365169403;10.113323987724323;72.19854084797053;0.5203488212738206;0.5203488021037102
28;NORMANDIE;1989-1990;0.45376093766187364;2871.0125183312884;105.43744716011783;8.958345427972086;82.11989433046001;0.29588188739900295;0.29586909355191865
52;PAYS-DE-LA-LOIRE;1989-1990;0.46073976006959827;875.6851901999586;120.09193555300098;16.77680841510402;30.89973140863303;0.6835738122240739;0.68357381198958
93;PROVENCE-ALPES-COTE-D-AZUR;1989-1990;0.5746476757459046;1424.7683869602636;130.6093236188133;18.482681783121013;61.588945620793424;0.9225562514849612;0.9225562556023299
44;GRAND EST;1990-1991;0.7106822070812092;93.78376096131215;167.72446906044993;57.95531760173473;9.16371022331265;6.592926963820172;6.454862002631523
75;NOUVELLE-AQUITAINE;1990-1991;0.912433169446087;129.71327751171458;176.24714738617988;23.148112825384747;11.990166492604791;2.4758581703921996;2.5277084450358753
84;AUVERGNE-RHONE-ALPES;1990-1991;0.6515620970020468;355.02250893385184;182.8134307964898;12.347886158187979;22.411253303373773;0.9000615994249198;0.900061668730416
27;BOURGOGNE-FRANCHE-COMTE;1990-1991;0.8569147283709028;476.7279089345082;183.635271496877;6.307824633853804;28.81346499964647;0.44118884412305553;0.43950903193900864
53;BRETAGNE;1990-1991;0.6218528080983944;541.5801083162082;182.8327935857869;20.13845844824621;36.68182257531707;1.5743666713579025;1.5795234782269016
24;CENTRE-VAL-DE-LOIRE;1990-1991;1.1883510796888164;118.23562818347376;124.20447160106882;9.871138277003563;17.113750349607184;1.1142066725892081;1.2812410773418088
94;CORSE;1990-1991;1.1396623773405608;225.83570089338502;174.99999999931848;7.422581470084812;11.46806548164557;0.4359188805081479;0.4344450327195772
11;ILE-DE-FRANCE;1990-1991;0.8203597892689316;275.75383742263324;178.3768840224343;13.853454936445722;29.42664969841072;1.7070397373815007;1.707092801406141
76;OCCITANIE;1990-1991;0.555991266604998;218.759461872145;180.35608747389804;17.494137785570956;10.387557159235378;0.9590243268705535;0.9600562376708146
32;HAUTS-DE-FRANCE;1990-1991;0.6112471960171058;504.88186998210983;179.94481895256962;11.509367940164935;28.929622886861853;0.7615068865764258;0.7615069216808072
28;NORMANDIE;1990-1991;0.6910555821885976;807.8800524394944;177.71842797231145;5.178425543960003;40.97931794575013;0.26974645689934124;0.3245669514962313
52;PAYS-DE-LA-LOIRE;1990-1991;0.943696627978409;267.956106389129;180.49407496692962;11.403668603316659;24.194923324815264;1.1889800012593585;1.1889800206796057
93;PROVENCE-ALPES-COTE-D-AZUR;1990-1991;0.8428616832005865;533.3744968863409;152.00603945198802;38.302361846741285;48.760580448345024;4.072012381142038;3.9397151330630313
44;GRAND EST;1991-1992;0.6082109421627572;220.28786783183182;145.83726035739934;26.718226567779567;13.47994349950444;1.8878804580198794;1.8878804641608418
75;NOUVELLE-AQUITAINE;1991-1992;0.5896165654501966;666.1522681929504;122.31811228640669;10.272928794184734;26.154130532491624;0.46572584043826615;0.4657260727051049
84;AUVERGNE-RHONE-ALPES;1991-1992;0.6211257713615344;712.3253946284191;122.23534911119322;12.978306787284433;37.465781181286786;0.788213325105095;0.7882133270731312
27;BOURGOGNE-FRANCHE-COMTE;1991-1992;0.7097906468148663;317.230363980126;134.34742254134017;29.81050872514068;22.477850722905877;2.439039253220393;2.4390392710005226
53;BRETAGNE;1991-1992;0.844225801876363;1026.0089891635416;136.55335634331848;24.80426677683815;75.70553076699296;2.113353785596993;2.113353780159876
24;CENTRE-VAL-DE-LOIRE;1991-1992;0.9150676864560461;94.06149305176156;123.13922403493478;12.984451000185645;8.764931486439426;1.3971068430651425;1.3971068479903068
94;CORSE;1991-1992;1.3076388852512084;1218.1530600180245;157.08506631728469;13.58850679787765;96.5399315226437;1.2435012672251853;1.2435012655944289
11;ILE-DE-FRANCE;1991-1992;0.6765720478584872;411.5496467847613;126.47125735748753;17.18382843870764;27.124619751923618;1.3077680532056277;1.307768051763702
76;OCCITANIE;1991-1992;0.9823834619702652;548.8963639098096;124.828622771538;9.845273708539272;47.82865475405337;0.9905928388985435;0.9905916601873808
32;HAUTS-DE-FRANCE;1991-1992;0.8093483972904738;520.9586570120364;122.70865894148375;12.707532616446679;39.89007418136508;1.1235494368761778;1.123549439909345
28;NORMANDIE;1991-1992;0.6583577008387891;230.77825540913994;157.37871035993604;32.00837481677024;16.038099765856348;2.568567705779577;2.5685677117649144
52;PAYS-DE-LA-LOIRE;1991-1992;0.5673685059460969;824.0300723369058;116.207112372524;10.779752270327963;29.715865700820288;0.4488729829559469;0.4488730104673153
93;PROVENCE-ALPES-COTE-D-AZUR;1991-1992;0.5616565445024372;645.3961008035578;138.28092389077747;18.524429866306285;30.127935021153746;0.9985211045492498;0.9985211060320585
44;GRAND EST;1992-1993;0.3659995392886584;318.6660715141986;154.57368829484216;25.158247255221752;12.644655538144093;1.0988395107125142;1.127293138955161
75;NOUVELLE-AQUITAINE;1992-1993;0.5008207824893088;452.43203475341187;164.93900913890184;20.75218637973639;21.360046214296027;1.1191045676103875;1.0867871819226835
84;AUVERGNE-RHONE-ALPES;1992-1993;0.35014237616704086;774.2697743698634;166.36136770731346;16.41813515108083;22.752869628036763;0.557362398209628;0.54972527725665
27;BOURGOGNE-FRANCHE-COMTE;1992-1993;0.5680146528518358;608.2743126319215;163.18148445140574;16.76761564103408;31.59877564102186;1.0041411401833358;0.9802210726464989
53;BRETAGNE;1992-1993;0.49052278002963723;730.1326717138923;168.76699933938403;25.56148055514629;38.973246481282914;1.5464510451928888;1.5134822480085373
24;CENTRE-VAL-DE-LOIRE;1992-1993;0.5389914995810541;662.9727248765972;155.52197359856518;16.00274874791837;30.792464033209313;0.8450658279372504;0.8140905238256726
94;CORSE;1992-1993;1.2230341787275985;175.0763054714712;192.09497489730933;11.619930546549506;17.48959434183322;1.3403717459760887;1.3403717563254882
11;ILE-DE-FRANCE;1992-1993;0.4476909443620703;275.48584837716294;163.07639357596472;28.2691790322051;14.287370696918517;1.630876648342406;1.639438257597605
76;OCCITANIE;1992-1993;0.7131323545497368;661.8252555792695;180.60410653335967;13.141544272339408;42.096441934915426;0.965201741168262;0.9651993088244503
32;HAUTS-DE-FRANCE;1992-1993;0.6638737773197833;446.9748159191659;155.39458792916355;22.37187016400642;32.97414512031668;1.8208800741994893;1.8321434568887556
28;NORMANDIE;1992-1993;0.6990762451555352;165.19745611935463;149.24668492725775;54.88582584451449;14.99397811135994;5.884328453177234;5.923981890134569
52;PAYS-DE-LA-LOIRE;1992-1993;0.6626399583931392;467.47683228539086;154.0709328163575;19.217533472451084;27.337028751500767;1.2461759725490031;1.232037249671524
93;PROVENCE-ALPES-COTE-D-AZUR;1992-1993;0.5823022072293247;240.73180430061404;177.91673394611294;33.138170289748686;15.820669640381462;2.4653360564916844;2.433464850281597
44;GRAND EST;1993-1994;0.4516985299492908;1079.2424329790547;102.3075239604426;10.05070871124211;30.9013450137603;0.3322953606999582;0.33229564651865956
75;NOUVELLE-AQUITAINE;1993-1994;0.5621102091356615;1712.0813357584864;99.84291128081357;8.858070793605915;58.10063470498375;0.3471075171032386;0.34710936900214023
84;AUVERGNE-RHONE-ALPES;1993-1994;0.5457872740341002;1673.1509296370848;100.3848001811113;9.580152169733676;56.74549309494558;0.37517807528164526;0.37517930186648085
27;BOURGOGNE-FRANCHE-COMTE;1993-1994;0.30201443087263397;2103.889186380849;103.19321646305137;8.235395165693891;35.80591353689598;0.16183848163134734;0.1618418119275618
53;BRETAGNE;1993-1994;0.33723335067432525;2765.666749519079;93.27917554986666;8.992561240340493;53.95383780709873;0.2025684294384292;0.20257232158196858
24;CENTRE-VAL-DE-LOIRE;1993-1994;0.5333973536697844;1614.0101493696168;100.18576501804539;10.627626212188565;53.28454396240932;0.405135802483054;0.4051358222856506
94;CORSE;1993-1994;0.45420443095801427;852.4549985736594;118.73858023038247;14.973368469811193;26.708472828998847;0.5417095301356881;0.5417095313750403
11;ILE-DE-FRANCE;1993-1994;0.39706415150006047;1031.6975946484583;99.31233246264256;9.129646701755265;26.504976309549605;0.2708321555384389;0.2708293450169003
76;OCCITANIE;1993-1994;0.36377429390585486;1313.697484377017;97.26612457603915;11.435539590393324;31.147568953177313;0.313079634978371;0.31307963216787965
32;HAUTS-DE-FRANCE;1993-1994;0.36118420187521527;1162.9168315671864;101.52999402576758;13.610487527449921;29.315072538689126;0.3961734510462974;0.39617345020396466
28;NORMANDIE;1993-1994;0.3893388554808821;1218.2041670448036;96.47203801873877;9.380918418740073;29.35330533912157;0.26100695557236014;0.2610063420064969
52;PAYS-DE-LA-LOIRE;1993-1994;0.3634489822588794;1822.155034322901;99.01924319823924;7.971381489128009;37.948968925155086;0.19174156448035365;0.19164401131145073
93;PROVENCE-ALPES-COTE-D-AZUR;1993-1994;0.49589419733421525;1525.9272162658415;103.94945441711005;11.71993819172382;51.04953548562398;0.4527439625373366;0.4527439641002057
44;GRAND EST;1994-1995;0.5757147408561867;292.64668160625087;216.53500913534293;16.277287419947736;17.6417564001291;1.13305142215712;1.1330514204866675
75;NOUVELLE-AQUITAINE;1994-1995;0.5705197166350636;246.94867368396453;220.5705371275499;14.197616324035714;14.36797290272048;0.9538357800482176;0.9538357737715135
84;AUVERGNE-RHONE-ALPES;1994-1995;0.37438486459946096;527.3766181393506;211.95712296876286;13.378851567633482;15.714095594021686;0.46031669536440467;0.4603166932498669
27;BOURGOGNE-FRANCHE-COMTE;1994-1995;0.618499397455777;533.2708148450752;219.866437125043;10.87502812490232;28.71278295136254;0.6761253604182199;0.676125388895018
53;BRETAGNE;1994-1995;0.7014510990813494;521.1444629472885;219.53082809930018;13.443239904200073;35.819563028678886;1.066928889960517;1.0669288963311092
24;CENTRE-VAL-DE-LOIRE;1994-1995;0.6794026163893871;430.7907718179388;226.5486567672969;9.181087745972043;24.823432266218322;0.610880435472496;0.6108896534906496
94;CORSE;1994-1995;1.400744562773618;185.18425401191482;212.60560260383826;31.024772194662066;28.435113068433374;5.500838247639351;5.5008382598794725
11;ILE-DE-FRANCE;1994-1995;0.6359298337685556;284.33129507828124;215.9965776716006;17.030424724871136;20.50751368283498;1.4183492911363604;1.4183492872258225
76;OCCITANIE;1994-1995;0.5370496512216064;381.79987080913605;216.2619919378228;14.320326695637675;18.982434088595717;0.8221260683857323;0.8221260666235461
32;HAUTS-DE-FRANCE;1994-1995;0.6547350717372804;333.4409002338112;214.90998988925196;17.41844753104629;24.50074542698344;1.4778802435801617;1.4778802382568788
28;NORMANDIE;1994-1995;0.7019316868969175;360.2461807897934;221.11938414751768;13.578603800182822;22.163180278994272;0.9646220403800503;0.9646220396419736
52;PAYS-DE-LA-LOIRE;1994-1995;0.6860266918898719;316.7458045637937;217.8393553156269;20.498140905397687;25.491313385089008;1.9048693186417016;1.9048693149232359
93;PROVENCE-ALPES-COTE-D-AZUR;1994-1995;0.6971448667131493;380.23402240759106;215.82853466379632;20.359087927007607;28.80882288599692;1.781157110282095;1.781157108478899
44;GRAND EST;1995-1996;0.5174797456611426;1255.1931088881618;111.68136564513121;8.683035397636427;44.81780289958604;0.35801435056290026;0.357976772228123
75;NOUVELLE-AQUITAINE;1995-1996;0.42694666950164717;1035.239388708598;113.79917827568738;11.611464609346545;32.611477679573696;0.4223631905048691;0.4223631940090584
84;AUVERGNE-RHONE-ALPES;1995-1996;0.3925523816306769;907.245580893422;101.49257868993381;15.693990832334254;28.548039905484085;0.5702354325271333;0.5702354298935242
27;BOURGOGNE-FRANCHE-COMTE;1995-1996;0.4137631522860306;1597.292878000322;107.48166275127554;9.715431548615637;43.3584529696823;0.3045231269593114;0.30452383284876233
53;BRETAGNE;1995-1996;0.5327106409431761;4979.212814432079;111.14426396256928;5.813735214064055;134.72885979572163;0.18794971283222167;0.17695970873777556
24;CENTRE-VAL-DE-LOIRE;1995-1996;0.8903425402912525;1256.6845824163574;107.05860786348596;9.709995307693877;92.7744429526992;0.8277330039448251;0.8277338806117064
94;CORSE;1995-1996;2.062849436966418;641.0776705081029;116.76087077544219;14.431373351475766;84.1263206089782;2.186745669883114;2.186745662734419
11;ILE-DE-FRANCE;1995-1996;0.5149465843217037;522.2755672807721;106.17706581531156;13.304635911511705;24.676079820095087;0.7258532369423575;0.7258532396751215
76;OCCITANIE;1995-1996;0.4440845645201812;1122.2752473928542;116.44919234938568;9.410828912917296;34.20936407369928;0.3312391000755079;0.3312414459264711
32;HAUTS-DE-FRANCE;1995-1996;0.5844805119350874;1585.4203871880763;108.94758257120779;9.555430063034613;68.0039160345245;0.47326895115492207;0.4732718249303359
28;NORMANDIE;1995-1996;0.25679289679198924;1156.094793492287;109.51235026590298;9.485759409172383;18.055032153328465;0.17105878376248862;0.1710596623146403
52;PAYS-DE-LA-LOIRE;1995-1996;0.6903629478129428;1897.0388467708003;108.02585266667249;9.343843652443976;92.28104674255164;0.5248425264653065;0.5248489571770114
93;PROVENCE-ALPES-COTE-D-AZUR;1995-1996;0.29048291817840344;1453.4187423665728;106.76880526365878;11.246363295345411;27.210494373521346;0.24312362061033643;0.24312362121376788
44;GRAND EST;1996-1997;0.5598136669609355;1046.9436145241302;119.4390639730203;16.142195519722492;45.57339913104713;0.7291211548371971;0.7182766793753548
75;NOUVELLE-AQUITAINE;1996-1997;0.5891536920339211;865.7575990142743;112.96950713595314;15.803978018195883;38.42034915142158;0.8699200662317764;0.7831580940133873
84;AUVERGNE-RHONE-ALPES;1996-1997;0.4791771897709903;1714.8091272955608;105.16654686991801;11.51559965018716;60.241275224916386;0.48529370046810183;0.5194749843865257
27;BOURGOGNE-FRANCHE-COMTE;1996-1997;0.5828919923476613;1192.2878710012353;111.69595953779965;14.81267731216793;44.520022443780874;0.7151052044462108;0.6464488203759555
53;BRETAGNE;1996-1997;0.6273585778913501;844.724135979657;143.31653323230574;27.32705769662019;45.66361385125104;1.7056392882198719;1.6323454500401413
24;CENTRE-VAL-DE-LOIRE;1996-1997;0.6912346303530967;626.7238004887835;122.21959703929244;19.507655988891134;35.967672987735895;1.1064898734925546;1.1580022634416467
94;CORSE;1996-1997;0.5485151705605743;709.1806615345868;121.59956470064792;12.40055081042358;24.053022852522;0.4045202169145086;0.4069964955794834
11;ILE-DE-FRANCE;1996-1997;0.5195037349569848;1036.4236943783314;108.60175926417921;15.340897667482766;38.31411625181888;0.7391175670828952;0.696094744192379
76;OCCITANIE;1996-1997;0.9692708651667421;985.5832978382998;115.18787345366623;21.240281483742685;79.6300182146165;1.9007720243558512;1.834302778089926
32;HAUTS-DE-FRANCE;1996-1997;0.5994650575087641;826.2955302401774;120.2659316080321;19.04404183142798;42.0870868040602;0.9862639092227573;1.0053080104189638
28;NORMANDIE;1996-1997;0.5212120445427227;801.4250590988635;118.98256671487792;15.854186925858336;32.84835726959482;0.6847978271004816;0.6653670505648501
52;PAYS-DE-LA-LOIRE;1996-1997;0.6664125406678897;724.057897087507;129.62519801232676;21.641237186311876;43.72949964023271;1.308013583595023;1.3674307441263271
93;PROVENCE-ALPES-COTE-D-AZUR;1996-1997;0.45823220151819294;944.2921464292904;118.05662357007436;15.67041846521479;35.282482057740175;0.6363867435781798;0.6041865034918242
44;GRAND EST;1997-1998;0.6977077787177074;430.86083393945944;209.025773200878;23.801452063237996;29.630887489107188;1.890081212871939;1.890081220381894
75;NOUVELLE-AQUITAINE;1997-1998;0.7377117187555452;562.4668781655697;176.0346614461458;12.801655719199513;38.31534917101615;1.006957981555046;1.0069579853312283
84;AUVERGNE-RHONE-ALPES;1997-1998;0.38966493057286034;755.3231165005748;203.82025336937053;17.45335664447463;25.135840784390734;0.6706701453846056;0.6706701456759326
27;BOURGOGNE-FRANCHE-COMTE;1997-1998;1.1620994150067234;411.99845320957314;192.22272203683215;29.753056220789098;44.81982658100509;3.7374512715150576;3.7374512693581288
53;BRETAGNE;1997-1998;0.4963306859593552;1414.4349778361666;206.4560044678214;14.22266639949164;51.655014304336035;0.599763308354287;0.5997633078228404
24;CENTRE-VAL-DE-LOIRE;1997-1998;0.9620791923747157;254.98092025780602;184.60742774676953;51.214245263696455;33.47513288332173;7.7636404930938845;7.764404887707095
94;CORSE;1997-1998;inf;1e-10;357.0;50.0;2.7705753767564318e-11;43.511202242391036;27.492297014914442
11;ILE-DE-FRANCE;1997-1998;0.5095552646325104;325.6954796430602;197.86458250360576;27.611233119875727;17.47346189916395;1.7104973235420713;1.7104973236348768
76;OCCITANIE;1997-1998;0.47656995790621015;536.0138744524224;186.88260992533995;22.923928427564523;22.514123221073756;1.1118275289241697;1.1118275252474705
32;HAUTS-DE-FRANCE;1997-1998;0.8290531843453415;420.88268126627696;200.4887657531067;29.750561639120004;36.02916099903663;2.940746796728141;2.940746794421003
28;NORMANDIE;1997-1998;0.573393716950357;441.18311125218145;207.51536916442453;16.41186221252235;21.060922469238275;0.9046607356086158;0.9046607385146748
52;PAYS-DE-LA-LOIRE;1997-1998;0.6674247647974715;558.0943699446967;202.33993834041127;25.58563471422366;34.26715392161574;1.8139944762687035;1.8139944693878083
93;PROVENCE-ALPES-COTE-D-AZUR;1997-1998;0.6072614377580506;605.1700976478152;173.4699079245036;15.246395356075057;35.01252699110471;1.018550445725479;1.0185504471357703
44;GRAND EST;1998-1999;0.3761387122926859;654.8298923776421;156.61551436245318;20.814865045383137;21.282569470518485;0.7527195780446426;0.7439984020523596
75;NOUVELLE-AQUITAINE;1998-1999;0.490749737746211;761.0996347901313;163.03469038242272;14.14960670341367;29.194789674749767;0.627213291577812;0.6211242078783223
84;AUVERGNE-RHONE-ALPES;1998-1999;0.41865832032460215;1153.5081312727534;161.30404153877424;15.095266140907107;36.10277884430505;0.5454209822692315;0.534358985213731
27;BOURGOGNE-FRANCHE-COMTE;1998-1999;0.5666338812573244;714.7984910857848;160.73259034025395;17.540639857961075;31.821887946543974;0.894633521234749;0.8661603721629457
53;BRETAGNE;1998-1999;0.5316488953865317;1170.0242269357348;166.7931714789249;14.01294646926011;47.71171873450644;0.6601237901306819;0.6579960873432916
24;CENTRE-VAL-DE-LOIRE;1998-1999;0.5641302842913558;431.8821031731317;159.6051069656594;26.128208096845018;23.612422924949076;1.5828042346918878;1.5960704384047815
94;CORSE;1998-1999;inf;1e-10;357.0;50.0;2.7427296008177e-11;43.0738884718405;27.21598200523441
11;ILE-DE-FRANCE;1998-1999;0.6296688593711111;399.32409715585044;160.3594388189065;20.64683169437188;23.193035273871832;1.3531615371157557;1.3186971204557565
76;OCCITANIE;1998-1999;0.43007318062905703;1130.5795383176028;161.51162895040832;15.746284177219504;38.57777630299836;0.6196971598349034;0.6051637507307711
32;HAUTS-DE-FRANCE;1998-1999;0.4968537887265788;552.4662490336137;152.80619107493345;25.70372752087119;29.11532526940197;1.492608403304197;1.5444635221939857
28;NORMANDIE;1998-1999;0.6020342612853588;342.8336040494424;154.83194553718386;18.792391019649067;17.882249941149922;1.092757032318374;1.072145094949217
52;PAYS-DE-LA-LOIRE;1998-1999;1.3024198749151725;1320.066742569746;155.85699976417698;15.072082585606314;130.6758252628483;1.707475537272905;1.6451254765279923
93;PROVENCE-ALPES-COTE-D-AZUR;1998-1999;0.435404699931531;679.1863233107973;153.56655586146644;27.56903315784256;29.788296760940444;1.337604871655371;1.385743035164579
44;GRAND EST;1999-2000;0.5328122659630367;1038.1225858239218;131.962115353892;20.08526773057645;45.21783572352245;1.0102017733345852;1.0102017725215648
